entrez_human	ensembl_gene_id	gene_symbol	entrez_rat	entrez_mouse	Unirprot_Human	Uniprot_Rat	Uniprot_mouse	gene_name	synonym	DbTF	pubmed_id	evidence.type	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi.et.al	TcoF.DB	TFCat	TFClass_human	TFclass_mouse	Vaquerizas.et.al	pubmed_id.1	taxon	pubmed_id.2	taxon.1	pubmed_id.3	taxon.2	pubmed_id.4	taxon.3	pubmed_id.5	taxon.4	pubmed_id.6	taxon.5	GOC981.select_EC
3096	ENSG00000095951	HIVEP1	117140	110521	P15822	0	F8VPM9	human immunodeficiency virus type I enhancer binding protein 1	CIRIP|CRYBP1|MBP-1|PRDII-BF1|SCHNURRI-1|ZAS1|ZNF40|ZNF40A	yes	2504707	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	2504707	9606	0	0	0	0	0	0	0	0	0	0	981
1628	ENSG00000105516	DBP	24309	13170	Q10586	P16443,Q6R2I2,Q6R2I3	E9Q3E4,Q3USN7,Q60925	D site of albumin promoter (albumin D-box) binding protein	DABP	yes	2331750	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	2331750	9606;10116	0	0	0	0	0	0	0	0	0	0	981
7494	ENSG00000100219	XBP1	289754	22433	P17861	Q9R1S4	O35426	X-box binding protein 1	TREB5|XBP-1|XBP2	yes	2321018	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	2321018	9606	0	0	0	0	0	0	0	0	0	0	981
256297	ENSG00000168267	PTF1A	117034	19213	Q7RTS3	Q64305	A2ATA7,Q9QX98	pancreas specific transcription factor, 1a	PTF1-P48|BHLHA29	yes	2294404	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	2294404	10090	0	0	0	0	0	0	0	0	0	0	981
10153	ENSG00000115816	CEBPZ	362686	12607	Q03701	0	P53569	CCAAT/enhancer binding protein (C/EBP), zeta	CBF|CBF2|HSP-CBF|NOC1	yes	2247079	Experimental	0	0	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	0	0	Vaquerizas et al	2247079	9606	0	0	0	0	0	0	0	0	0	0	981
1877	ENSG00000167967	E4F1	681359	13560	Q66K89	F1MAM9	Q8CCE9	E4F transcription factor 1	E4F	yes	2169022	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	2169022	9606	0	0	0	0	0	0	0	0	0	0	981
5915	ENSG00000077092	RARB	24706	218772	F1D8S6,P10826,Q3SB16,Q5QHG3,Q86UC5	D3ZFD9	P22605,Q6DFX0	retinoic acid receptor, beta	HAP|NR1B2|RRB2	yes	2153268	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	2153268	9606	0	0	0	0	0	0	0	0	0	0	981
7019	ENSG00000108064	TFAM	83474	21780	E5KSU5,Q00059	Q91ZW1	P40630	transcription factor A, mitochondrial	MTTF1|MTTFA|TCF6|TCF6L1|TCF6L2|TCF6L3	yes	2035027	Experimental	AnimalTFDB	0	GOC	0	ORFeome	0	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	2035027	9606	0	0	0	0	0	0	0	0	0	0	981
5451	ENSG00000143190	POU2F1	171068	18986	P14859	F1LRD7,P31503	E9Q6Z8,F8VQL7,P25425	POU class 2 homeobox 1	OCT1|OTF1|OCT-1B	yes	1980478	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	1980478	generic	0	0	0	0	0	0	0	0	0	0	981
7080	ENSG00000136352	NKX2-1	25628	21869	P43699	G3V740	P50220,Q6PFE0	NK2 homeobox 1	BCH|BHC|NK-2|NKX2.1|NKX2A|TEBP|TITF1|TTF-1|TTF1	yes	1976511	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	1976511	10116	0	0	0	0	0	0	0	0	0	0	981
2909	ENSG00000160007	ARHGAP35	306400	232906	Q9NRY4	0	B2RTN5,Q3UVZ8,Q8CCL8,Q91YM2	Rho GTPase activating protein 35	GRF-1|GRLF1|P190-A|P190A|P190ARHOGAP|P190RHOGAP	yes	1894621	Experimental	AnimalTFDB	0	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	0	0	Vaquerizas et al	1894621	9606	0	0	0	0	0	0	0	0	0	0	981
7068	ENSG00000151090	THRB	24831	21834	F1D8N7,P10828	Q3HW36	P37242,Q3UZT5	thyroid hormone receptor, beta	C-ERBA-2|C-ERBA-BETA|ERBA2|GRTH|NR1A2|PRTH|THR1|THRB1|THRB2	yes	1648451	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	1648451	10090	0	0	0	0	0	0	0	0	0	0	981
7849	ENSG00000125618	PAX8	81819	18510	Q06710,R9W7C9	P51974	Q00288	paired box 8	0	yes	1508216	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	1508216	9606;10090	0	0	0	0	0	0	0	0	0	0	981
430	ENSG00000183734	ASCL2	24209	17173	Q99929	P19360	O35885,Q3TJR9	achaete-scute complex homolog 2 (Drosophila)	ASH2|HASH2|MASH2|BHLHA45	yes	1314394	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	1314394	generic	0	0	0	0	0	0	0	0	0	0	981
5993	ENSG00000143390	RFX5	310659	53970	P48382	D3ZHD7	Q0P5W9,Q9JL61	regulatory factor X, 5 (influences HLA class II expression)	0	yes	9806546, 12697811, 9177217	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12697811	9606	9806546	9606	9177217	9606	0	0	0	0	0	0	0
8328	ENSG00000165702	GFI1B	311832	14582	Q5VTD9	B0BN50	B7ZNH2,O70237	growth factor independent 1B transcription repressor	0	yes	8754800, 22201127	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	22201127	10090	8754800	10090	0	0	0	0	0	0	0	0	0
2103	ENSG00000119715	ESRRB	299210	26380	O95718	P11475	E9QKA2,G5E8P8,Q61539,Q80VS1,Q8CCV5	estrogen-related receptor beta	DFNB35|ERR2|ERRB|ESRL2|NR3B2	yes	8626619, 15766247	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15766247	9606	8626619	9606	0	0	0	0	0	0	0	0	0
23764	ENSG00000185022	MAFF	366960	17133	Q9ULX9	D3ZC87	O54791,Q3U0G5	v-maf musculoaponeurotic fibrosarcoma oncogene homolog F (avian)	U-MAF|HMAFF	yes	8107826, 12490281	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12490281	9606	8107826	10090	0	0	0	0	0	0	0	0	0
6778	ENSG00000166888	STAT6	362896	20852	A8K4S9,B4DQB3,P42226	Q1KQ07	P52633	signal transducer and activator of transcription 6, interleukin-4 induced	D12S1644|IL-4-STAT|STAT6B|STAT6C	yes	7760829, 8810328	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	8810328	9606	7760829	10090	0	0	0	0	0	0	0	0	0
6773	ENSG00000170581	STAT2	288774	20847	P52630,R9QE65	Q5XI26	Q9QXJ2	signal transducer and activator of transcription 2, 113kDa	ISGF-3|P113|STAT113	yes	15668228, 16689942	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	16689942	9606	15668228	9606	0	0	0	0	0	0	0	0	0
1876	ENSG00000169016	E2F6	313978	50496	O75461,Q53YM3,Q6Q9Z5	D4ACR8,Q80ZB0	O54917,Q8VHT4	E2F transcription factor 6	E2F-6	yes	15574595, 15936277	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15936277	9606	15574595	9606	0	0	0	0	0	0	0	0	0
1871	ENSG00000112242	E2F3	291105	13557	O00716,Q24JQ3	D4ADR2	O35261,Q3TMJ9,Q3UZJ0,Q6PCM3,Q6ZQJ8	E2F transcription factor 3	E2F-3	yes	15448153, 17135268	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	17135268	9606	15448153	10090	0	0	0	0	0	0	0	0	0
2355	ENSG00000075426	FOSL2	25446	14284	P15408,Q9H5M2	P51145,Q62738	P47930	FOS-like antigen 2	FRA2	yes	13679379, 15558021	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15558021	10090	13679379	9606	0	0	0	0	0	0	0	0	0
7975	ENSG00000198517	MAFK	246760	17135	O60675	Q6IRI7	Q3UP84,Q61827	v-maf musculoaponeurotic fibrosarcoma oncogene homolog K (avian)	NFE2U|P18	yes	11013233, 14960151	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	14960151	10090;10116	11013233	9606	0	0	0	0	0	0	0	0	0
7702	ENSG00000166478	ZNF143	361627	20841	P52747	Q5XIU2	O70230	zinc finger protein 143	SBF|STAF|PHZ-1	yes	10893243, 18687992	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	18687992	10090	10893243	9606	0	0	0	0	0	0	0	0	0
2078	ENSG00000157554	ERG	170909	13876	B4DN83,B4DVX5,P11308	Q91XV5	B7ZND4,D3YU51,E9PY05,P81270,Q3UQJ4	v-ets erythroblastosis virus E26 oncogene homolog (avian)	ERG-3|P55	yes	22117042	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	22117042	9606	0	0	0	0	0	0	0	0	0	0	0
7543	ENSG00000005889	ZFX	367832	22764	P17010,Q59EB9,Q8WXB7	D3ZR02	B1ASD1,P17012	zinc finger protein, X-linked	ZNF926	yes	18555785	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	18555785	10090	0	0	0	0	0	0	0	0	0	0	0
22947	NA	DUX4	0	664783	0	0	A1JVI8	double homeobox 4	DUX10	yes	17984056	Experimental	0	0	GOC	JASPAR	ORFeome	Ravasi et al	0	TFCat	TFclass	0	Vaquerizas et al	17984056	9606	0	0	0	0	0	0	0	0	0	0	0
3205	ENSG00000078399	HOXA9	500126	15405	P31269	M0R7P7	P09631	homeobox A9	ABD-B|HOX1|HOX1.7|HOX1G	yes	17327400	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	17327400	9606	0	0	0	0	0	0	0	0	0	0	0
1869	ENSG00000101412	E2F1	399489	13555	Q01094,Q9BSD8	G3V854	Q547J6,Q61501,Q9CYB4	E2F transcription factor 1	E2F-1|RBAP1|RBBP3|RBP3	yes	17178835	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	17178835	10090	0	0	0	0	0	0	0	0	0	0	0
4613	ENSG00000134323	MYCN	298894	18109	P04198,Q9H224	Q63379	P03966,Q3UII1	v-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)	MODED|N-MYC|NMYC|ODED|BHLHE37	yes	17124508	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	17124508	10090	0	0	0	0	0	0	0	0	0	0	0
6935	ENSG00000148516	ZEB1	25705	21417	B2RBI8,P37275	Q7TP68	Q64318	zinc finger E-box binding homeobox 1	AREB6|BZP|DELTAEF1|FECD6|NIL2A|PPCD3|TCF8|ZFHEP|ZFHX1A	yes	16129691	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	16129691	10090	0	0	0	0	0	0	0	0	0	0	0
2122	ENSG00000085276	MECOM	294924	14013	C7FEN9,E7EQ57,Q03112,Q13465	D3ZM26	G3UZ13,Q9Z1L8	MDS1 and EVI1 complex locus	AML1-EVI-1|EVI1|MDS1|MDS1-EVI1|PRDM3	yes	15889140	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15889140	generic	0	0	0	0	0	0	0	0	0	0	0
10009	ENSG00000177485	ZBTB33	501506	56805	Q86T24	D3ZAN8	A2A3Z3,Q8BN78	zinc finger and BTB domain containing 33	ZNF-KAISO|ZNF348	yes	15817151	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15817151	9606	0	0	0	0	0	0	0	0	0	0	0
4097	ENSG00000197063	MAFG	64188	17134	O15525	Q76MX4	O54790	v-maf musculoaponeurotic fibrosarcoma oncogene homolog G (avian)	HMAF	yes	15574414	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15574414	10090	0	0	0	0	0	0	0	0	0	0	0
30832	ENSG00000177932	ZNF354C	78972	30944	Q86Y25	G3V609,Q9EPU7	Q571J5	zinc finger protein 354C	KID3	yes	15555547	Experimental	AnimalTFDB	DBD	0	JASPAR	0	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15555547	9606	0	0	0	0	0	0	0	0	0	0	0
8022	ENSG00000107187	LHX3	170671	16871	F1T0D5,F1T0D7,F1T0D9,Q9UBR4	G3V8E3,G3V9E7	A2ALD8,A2ALD9,P50481	LIM homeobox 3	CPHD3|LIM3|M2-LHX3	yes	15271874	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15271874	10090	0	0	0	0	0	0	0	0	0	0	0
51450	ENSG00000167157	PRRX2	113931	20204	Q99811	D3ZLB3	A2APZ7,Q06348	paired related homeobox 2	PMX2|PRX2	yes	12713735	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12713735	10090	0	0	0	0	0	0	0	0	0	0	0
6776	ENSG00000126561	STAT5A	24918	20850	A8K6I5,K7EK35,P42229,Q59GY7	Q62771	B2C3G8,P42230,Q3UZ79,Q9JIA0	signal transducer and activator of transcription 5A	MGF|STAT5	yes	12393611	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12393611	9606	0	0	0	0	0	0	0	0	0	0	0
6775	ENSG00000138378	STAT4	367264	20849	Q14765	Q66HB2	P42228,Q3V157	signal transducer and activator of transcription 4	SLEB11	yes	12372421	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12372421	9606	0	0	0	0	0	0	0	0	0	0	0
3174	ENSG00000164749	HNF4G	365744	30942	F1D8Q4,Q14541	F1M342	E9QPS1,Q059V1,Q3UP48,Q9WUU6	hepatocyte nuclear factor 4, gamma	NR2A2|NR2A3	yes	12220531	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12220531	9606	0	0	0	0	0	0	0	0	0	0	0
2113	ENSG00000134954	ETS1	24356	23871	A8K725,B4DW78,P14921	P41156	E9PWI8,P27577,Q540Q5,Q8BVW8,Q8K3Q9	v-ets erythroblastosis virus E26 oncogene homolog 1 (avian)	ETS-1|EWSR2	yes	12119294	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12119294	10090	0	0	0	0	0	0	0	0	0	0	0
10127	ENSG00000006194	ZNF263	287076	74120	D3DUC1,O14978	D3ZQ68	Q8CF60	zinc finger protein 263	FPM315|ZKSCAN12	yes	12024037	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12024037	10090	0	0	0	0	0	0	0	0	0	0	0
6658	ENSG00000134595	SOX3	367950	20675	P41225	0	A2AM37,Q5RKW0	SRY (sex determining region Y)-box 3	GHDX|MRGH|PHP|PHPX|SOXB	yes	11875113	Experimental	AnimalTFDB	0	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11875113	10090	0	0	0	0	0	0	0	0	0	0	0
2005	ENSG00000158711	ELK4	304786	13714	P28324,Q8IXL1	B4F7D4	P41158	ELK4, ETS-domain protein (SRF accessory protein 1)	SAP1	yes	11846562	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11846562	9606	0	0	0	0	0	0	0	0	0	0	0
55553	ENSG00000110693	SOX6	293165	20679	P35712	Q4V8G3	E9PUW0,P40645,Q3V1J7,Q8BSS6	SRY (sex determining region Y)-box 6	HSSOX6|SOXD	yes	11504872	Experimental	AnimalTFDB	0	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11504872	10090	0	0	0	0	0	0	0	0	0	0	0
84654	ENSG00000164299	SPZ1	499510	79401	Q9BXG8	Q6AXY9	Q99MY0	spermatogenic leucine zipper 1	NYD-TSP1	yes	11165476	Experimental	AnimalTFDB	0	0	JASPAR	0	Ravasi et al	TcoF-DB	TFCat	0	0	0	11165476	10090	0	0	0	0	0	0	0	0	0	0	0
10661	ENSG00000105610	KLF1	304666	16596	Q13351	G3V6F3	E9QNP6	Kruppel-like factor 1 (erythroid)	EKLF|HBFQTL6|INLU	yes	11092887	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11092887	9606	0	0	0	0	0	0	0	0	0	0	0
94234	ENSG00000164379	FOXQ1	64826	15220	Q9C009	0	O70220	forkhead box Q1	HFH1	yes	10896677	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10896677	10090	0	0	0	0	0	0	0	0	0	0	0
6668	ENSG00000167182	SP2	303499	78912	Q02086	B5DEH3,D3ZSM5	Q8BNQ4,Q8C5J0,Q9D2H6	Sp2 transcription factor	0	yes	10744779	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10744779	10090	0	0	0	0	0	0	0	0	0	0	0
5989	ENSG00000132005	RFX1	288906	19724	P22670	D3ZQ82	P48377	regulatory factor X, 1 (influences HLA class II expression)	EFC|RFX	yes	10330134	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10330134	9606	0	0	0	0	0	0	0	0	0	0	0
10002	ENSG00000278570	NR2E3	0	23958	F1D8Q9,Q9Y5X4	0	Q543C7,Q9QXZ7	nuclear receptor subfamily 2, group E, member 3	ESCS|PNR|RNR|RP37|RD7	yes	10220376	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10220376	9606	0	0	0	0	0	0	0	0	0	0	0
6689	ENSG00000269404	SPIB	499146	272382	Q01892	Q5EBA3	O35906	Spi-B transcription factor (Spi-1/PU.1 related)	SPI-B	yes	10196196	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10196196	9606	0	0	0	0	0	0	0	0	0	0	0
7182	ENSG00000177463	NR2C2	50659	22026	F2YGU2,P49116	P55094	G3X9W4,P49117,Q3ZAS1	nuclear receptor subfamily 2, group C, member 2	TAK1|TR2R1|TR4|HTAK1	yes	9556573	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	9556573	9606	0	0	0	0	0	0	0	0	0	0	0
54738	ENSG00000163497	FEV	246271	260298	Q99581	O70132	Q8QZW2	FEV (ETS oncogene family)	HSRNAFEV|PET-1	yes	9468386	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	9468386	10116	0	0	0	0	0	0	0	0	0	0	0
6239	ENSG00000124782	RREB1	306873	68750	Q92766	D3ZI11	Q3UH06	ras responsive element binding protein 1	FINB|HNT|LZ321|RREB-1|ZEP-1	yes	8816445	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	8816445	9606	0	0	0	0	0	0	0	0	0	0	0
4778	ENSG00000123405	NFE2	366998	18022	A8K3E0,Q16621	Q6AYT2	D3Z224,Q07279	nuclear factor (erythroid-derived 2), 45kDa	NF-E2|P45	yes	8469283	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	8469283	10090	0	0	0	0	0	0	0	0	0	0	0
5990	ENSG00000087903	RFX2	301121	19725	P48378	B2GV50	P48379	regulatory factor X, 2 (influences HLA class II expression)	0	yes	8289803	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	8289803	9606;10090	0	0	0	0	0	0	0	0	0	0	0
3131	ENSG00000108924	HLF	363667	217082	Q16534	0	Q8BW74	hepatic leukemia factor	0	yes	8065331	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	8065331	9606	0	0	0	0	0	0	0	0	0	0	0
2300	ENSG00000176678	FOXL1	0	14241	Q12952,Q498Y4	0	Q64731	forkhead box L1	FKH6|FKHL11|FREAC7	yes	7957066	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	7957066	9606	0	0	0	0	0	0	0	0	0	0	0
7025	ENSG00000175745	NR2F1	81808	13865	P10589	Q62681	F7CII1,Q32NY6,Q60632	nuclear receptor subfamily 2, group F, member 1	COUP-TFI|EAR-3|EAR3|ERBAL3|NR2F2|SVP44|TCFCOUP1|TFCOUP1	yes	2739739	Experimental	AnimalTFDB	DBD	0	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	2739739	9606	0	0	0	0	0	0	0	0	0	0	0
3727	ENSG00000130522	JUND	24518	16478	P17535	P52909	P15066	jun D proto-oncogene	AP-1	yes	2504580	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	2504580	10090	0	0	0	0	0	0	0	0	0	0	0
8820	ENSG00000163666	HESX1	498575	15209	Q9UBX0	D4AEG9	Q61658	HESX homeobox 1	ANF|CPHD5|RPX	yes	9620767, 11748154, 12063185	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12063185	10090	11748154	9606;10090	9620767	9606	0	0	0	0	0	0	0
3213	ENSG00000120093	HOXB3	303488	15410	B3KNJ7,P14651	B2RYQ0,F7FL39	P09026	homeobox B3	HOX2|HOX2G|HOX-2.7	yes	9556594, 12482716	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12482716	10090	9556594	10090	0	0	0	0	0	0	0	0	0
145258	ENSG00000133937	GSC	317715	14836	P56915	G3V7E7	Q02591	goosecoid homeobox	0	yes	9417125, 10542273	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10542273	10090	9417125	9606;10090	0	0	0	0	0	0	0	0	0
11317	ENSG00000124232	RBPJL	362268	19668	Q5QPV1,Q9UBG7	D4AEG0	O08674,Q3V2I2	recombination signal binding protein for immunoglobulin kappa J region-like	RBP-L|RBPSUHL|SUH|SUHL	yes	9111338, 9111338, 9111338, 16354684	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	16354684	9606;10090	9111338	10090	9111338	10090	9111338	10090	0	0	0	0	0
3219	ENSG00000170689	HOXB9	287647	15417	B3KPJ1,P17482	D3ZW24	P20615	homeobox B9	HOX-2.5|HOX2|HOX2E	yes	9079637, 11432851	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11432851	10090	9079637	10090	0	0	0	0	0	0	0	0	0
8848	ENSG00000102804	TSC22D1	498545	21807	A8K3Y6,Q15714	D3Z8M8,P62501	D3YW86,D3Z0V7,E9QLZ1,H3BLI9,P62500,Q3UXU0	TSC22 domain family, member 1	PTG-2|TGFB1I4|TSC22	yes	9022669, 10488076	Experimental	AnimalTFDB	0	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10488076	9606	9022669	9606	0	0	0	0	0	0	0	0	0
